user_id,skill_name,correct
student8,skill1,0
student8,skill1,1
student8,skill1,1
student8,skill1,0
student8,skill1,1
student8,skill1,1
student8,skill1,1
student8,skill1,1
student8,skill1,1
student8,skill1,1
student8,skill2,1
student8,skill2,0
student8,skill2,1
student8,skill2,1
student8,skill2,1
student8,skill2,1
student8,skill2,1
student8,skill2,1
student8,skill2,1
student8,skill2,1
student8,skill3,0
student8,skill3,0
student8,skill3,1
student8,skill3,1
student8,skill3,1
student8,skill3,1
student8,skill3,1
student8,skill3,1
student8,skill3,1
student8,skill3,1
student8,skill4,0
student8,skill4,1
student8,skill4,1
student8,skill4,1
student8,skill4,1
student8,skill4,1
student8,skill4,1
student8,skill4,1
student8,skill4,1
student8,skill4,1
student8,skill5,1
student8,skill5,0
student8,skill5,1
student8,skill5,0
student8,skill5,0
student8,skill5,0
student8,skill5,1
student8,skill5,0
student8,skill5,1
student8,skill5,1
student9,skill1,0
student9,skill1,0
student9,skill1,1
student9,skill1,0
student9,skill1,0
student9,skill1,0
student9,skill1,0
student9,skill1,0
student9,skill1,1
student9,skill1,1
student9,skill2,0
student9,skill2,1
student9,skill2,0
student9,skill2,0
student9,skill2,1
student9,skill2,1
student9,skill2,1
student9,skill2,1
student9,skill2,1
student9,skill2,1
student9,skill3,1
student9,skill3,1
student9,skill3,1
student9,skill3,0
student9,skill3,1
student9,skill3,1
student9,skill3,0
student9,skill3,1
student9,skill3,1
student9,skill3,1
student9,skill4,0
student9,skill4,1
student9,skill4,0
student9,skill4,0
student9,skill4,1
student9,skill4,1
student9,skill4,1
student9,skill4,1
student9,skill4,1
student9,skill4,1
student9,skill5,1
student9,skill5,1
student9,skill5,1
student9,skill5,0
student9,skill5,1
student9,skill5,0
student9,skill5,1
student9,skill5,1
student9,skill5,1
student9,skill5,1
student10,skill1,0
student10,skill1,0
student10,skill1,0
student10,skill1,0
student10,skill1,1
student10,skill1,1
student10,skill1,1
student10,skill1,1
student10,skill1,1
student10,skill1,1
student10,skill2,1
student10,skill2,1
student10,skill2,1
student10,skill2,1
student10,skill2,1
student10,skill2,1
student10,skill2,1
student10,skill2,1
student10,skill2,1
student10,skill2,1
student10,skill3,1
student10,skill3,1
student10,skill3,1
student10,skill3,1
student10,skill3,0
student10,skill3,1
student10,skill3,0
student10,skill3,1
student10,skill3,1
student10,skill3,1
student10,skill4,1
student10,skill4,1
student10,skill4,0
student10,skill4,1
student10,skill4,0
student10,skill4,1
student10,skill4,1
student10,skill4,0
student10,skill4,1
student10,skill4,1
student10,skill5,0
student10,skill5,1
student10,skill5,1
student10,skill5,0
student10,skill5,1
student10,skill5,1
student10,skill5,0
student10,skill5,1
student10,skill5,1
student10,skill5,1
student11,skill1,1
student11,skill1,0
student11,skill1,0
student11,skill1,0
student11,skill1,1
student11,skill1,1
student11,skill1,1
student11,skill1,1
student11,skill1,1
student11,skill1,1
student11,skill2,0
student11,skill2,0
student11,skill2,0
student11,skill2,1
student11,skill2,1
student11,skill2,1
student11,skill2,1
student11,skill2,1
student11,skill2,1
student11,skill2,1
student11,skill3,0
student11,skill3,1
student11,skill3,1
student11,skill3,1
student11,skill3,1
student11,skill3,1
student11,skill3,1
student11,skill3,1
student11,skill3,1
student11,skill3,1
student11,skill4,0
student11,skill4,0
student11,skill4,1
student11,skill4,0
student11,skill4,1
student11,skill4,1
student11,skill4,1
student11,skill4,1
student11,skill4,1
student11,skill4,1
student11,skill5,1
student11,skill5,1
student11,skill5,1
student11,skill5,0
student11,skill5,0
student11,skill5,1
student11,skill5,1
student11,skill5,0
student11,skill5,1
student11,skill5,1
student12,skill1,0
student12,skill1,1
student12,skill1,1
student12,skill1,0
student12,skill1,0
student12,skill1,1
student12,skill1,1
student12,skill1,1
student12,skill1,1
student12,skill1,1
student12,skill2,0
student12,skill2,1
student12,skill2,1
student12,skill2,0
student12,skill2,1
student12,skill2,1
student12,skill2,1
student12,skill2,1
student12,skill2,1
student12,skill2,1
student12,skill3,1
student12,skill3,1
student12,skill3,1
student12,skill3,1
student12,skill3,1
student12,skill3,1
student12,skill3,1
student12,skill3,1
student12,skill3,1
student12,skill3,1
student12,skill4,1
student12,skill4,0
student12,skill4,1
student12,skill4,1
student12,skill4,1
student12,skill4,1
student12,skill4,1
student12,skill4,1
student12,skill4,1
student12,skill4,1
student12,skill5,1
student12,skill5,1
student12,skill5,1
student12,skill5,1
student12,skill5,1
student12,skill5,1
student12,skill5,1
student12,skill5,0
student12,skill5,1
student12,skill5,1
student13,skill1,0
student13,skill1,1
student13,skill1,1
student13,skill1,1
student13,skill1,1
student13,skill1,1
student13,skill1,1
student13,skill1,1
student13,skill1,1
student13,skill1,0
student13,skill2,0
student13,skill2,1
student13,skill2,1
student13,skill2,0
student13,skill2,1
student13,skill2,1
student13,skill2,1
student13,skill2,1
student13,skill2,1
student13,skill2,1
student13,skill3,0
student13,skill3,1
student13,skill3,0
student13,skill3,1
student13,skill3,0
student13,skill3,1
student13,skill3,1
student13,skill3,1
student13,skill3,1
student13,skill3,1
student13,skill4,0
student13,skill4,1
student13,skill4,1
student13,skill4,1
student13,skill4,1
student13,skill4,0
student13,skill4,1
student13,skill4,1
student13,skill4,0
student13,skill4,1
student13,skill5,1
student13,skill5,1
student13,skill5,0
student13,skill5,0
student13,skill5,1
student13,skill5,0
student13,skill5,1
student13,skill5,1
student13,skill5,1
student13,skill5,1
student14,skill1,0
student14,skill1,0
student14,skill1,0
student14,skill1,0
student14,skill1,1
student14,skill1,1
student14,skill1,1
student14,skill1,1
student14,skill1,1
student14,skill1,1
student14,skill2,0
student14,skill2,1
student14,skill2,0
student14,skill2,1
student14,skill2,1
student14,skill2,0
student14,skill2,1
student14,skill2,1
student14,skill2,0
student14,skill2,1
student14,skill3,1
student14,skill3,1
student14,skill3,1
student14,skill3,0
student14,skill3,0
student14,skill3,0
student14,skill3,0
student14,skill3,1
student14,skill3,1
student14,skill3,1
student14,skill4,0
student14,skill4,1
student14,skill4,1
student14,skill4,0
student14,skill4,1
student14,skill4,0
student14,skill4,1
student14,skill4,1
student14,skill4,1
student14,skill4,1
student14,skill5,0
student14,skill5,1
student14,skill5,1
student14,skill5,0
student14,skill5,0
student14,skill5,0
student14,skill5,1
student14,skill5,1
student14,skill5,1
student14,skill5,1
student15,skill1,0
student15,skill1,0
student15,skill1,0
student15,skill1,0
student15,skill1,1
student15,skill1,0
student15,skill1,1
student15,skill1,1
student15,skill1,1
student15,skill1,1
student15,skill2,1
student15,skill2,0
student15,skill2,1
student15,skill2,1
student15,skill2,1
student15,skill2,1
student15,skill2,1
student15,skill2,1
student15,skill2,1
student15,skill2,1
student15,skill3,1
student15,skill3,1
student15,skill3,1
student15,skill3,1
student15,skill3,1
student15,skill3,1
student15,skill3,1
student15,skill3,1
student15,skill3,1
student15,skill3,1
student15,skill4,1
student15,skill4,0
student15,skill4,1
student15,skill4,1
student15,skill4,1
student15,skill4,0
student15,skill4,1
student15,skill4,1
student15,skill4,1
student15,skill4,1
student15,skill5,1
student15,skill5,0
student15,skill5,1
student15,skill5,0
student15,skill5,0
student15,skill5,1
student15,skill5,1
student15,skill5,1
student15,skill5,1
student15,skill5,1
student16,skill1,1
student16,skill1,0
student16,skill1,0
student16,skill1,1
student16,skill1,0
student16,skill1,0
student16,skill1,1
student16,skill1,1
student16,skill1,1
student16,skill1,0
student16,skill2,1
student16,skill2,0
student16,skill2,0
student16,skill2,1
student16,skill2,1
student16,skill2,0
student16,skill2,1
student16,skill2,1
student16,skill2,1
student16,skill2,1
student16,skill3,1
student16,skill3,1
student16,skill3,0
student16,skill3,1
student16,skill3,1
student16,skill3,1
student16,skill3,1
student16,skill3,1
student16,skill3,1
student16,skill3,1
student16,skill4,1
student16,skill4,0
student16,skill4,0
student16,skill4,1
student16,skill4,1
student16,skill4,1
student16,skill4,0
student16,skill4,1
student16,skill4,1
student16,skill4,1
student16,skill5,0
student16,skill5,0
student16,skill5,0
student16,skill5,0
student16,skill5,1
student16,skill5,1
student16,skill5,1
student16,skill5,1
student16,skill5,0
student16,skill5,1
student17,skill1,1
student17,skill1,1
student17,skill1,0
student17,skill1,1
student17,skill1,1
student17,skill1,1
student17,skill1,1
student17,skill1,1
student17,skill1,1
student17,skill1,1
student17,skill2,0
student17,skill2,0
student17,skill2,1
student17,skill2,0
student17,skill2,1
student17,skill2,0
student17,skill2,1
student17,skill2,1
student17,skill2,1
student17,skill2,1
student17,skill3,1
student17,skill3,1
student17,skill3,0
student17,skill3,1
student17,skill3,1
student17,skill3,0
student17,skill3,1
student17,skill3,0
student17,skill3,1
student17,skill3,1
student17,skill4,0
student17,skill4,0
student17,skill4,1
student17,skill4,0
student17,skill4,1
student17,skill4,1
student17,skill4,1
student17,skill4,1
student17,skill4,1
student17,skill4,1
student17,skill5,1
student17,skill5,0
student17,skill5,1
student17,skill5,1
student17,skill5,1
student17,skill5,1
student17,skill5,0
student17,skill5,0
student17,skill5,1
student17,skill5,1
student18,skill1,1
student18,skill1,0
student18,skill1,1
student18,skill1,1
student18,skill1,0
student18,skill1,1
student18,skill1,1
student18,skill1,1
student18,skill1,1
student18,skill1,1
student18,skill2,1
student18,skill2,1
student18,skill2,0
student18,skill2,1
student18,skill2,1
student18,skill2,1
student18,skill2,0
student18,skill2,1
student18,skill2,1
student18,skill2,1
student18,skill3,0
student18,skill3,1
student18,skill3,1
student18,skill3,0
student18,skill3,1
student18,skill3,1
student18,skill3,1
student18,skill3,1
student18,skill3,1
student18,skill3,1
student18,skill4,0
student18,skill4,0
student18,skill4,0
student18,skill4,1
student18,skill4,1
student18,skill4,0
student18,skill4,0
student18,skill4,1
student18,skill4,1
student18,skill4,1
student18,skill5,0
student18,skill5,1
student18,skill5,0
student18,skill5,1
student18,skill5,1
student18,skill5,1
student18,skill5,1
student18,skill5,1
student18,skill5,1
student18,skill5,1
student19,skill1,0
student19,skill1,1
student19,skill1,1
student19,skill1,1
student19,skill1,1
student19,skill1,1
student19,skill1,0
student19,skill1,1
student19,skill1,1
student19,skill1,1
student19,skill2,0
student19,skill2,1
student19,skill2,1
student19,skill2,1
student19,skill2,1
student19,skill2,1
student19,skill2,1
student19,skill2,1
student19,skill2,1
student19,skill2,1
student19,skill3,1
student19,skill3,1
student19,skill3,1
student19,skill3,1
student19,skill3,0
student19,skill3,1
student19,skill3,0
student19,skill3,1
student19,skill3,0
student19,skill3,1
student19,skill4,1
student19,skill4,0
student19,skill4,1
student19,skill4,1
student19,skill4,1
student19,skill4,1
student19,skill4,1
student19,skill4,1
student19,skill4,1
student19,skill4,1
student19,skill5,0
student19,skill5,1
student19,skill5,1
student19,skill5,1
student19,skill5,0
student19,skill5,0
student19,skill5,0
student19,skill5,1
student19,skill5,1
student19,skill5,1
student20,skill1,0
student20,skill1,1
student20,skill1,1
student20,skill1,1
student20,skill1,1
student20,skill1,1
student20,skill1,1
student20,skill1,1
student20,skill1,1
student20,skill1,1
student20,skill2,1
student20,skill2,0
student20,skill2,1
student20,skill2,0
student20,skill2,1
student20,skill2,1
student20,skill2,0
student20,skill2,1
student20,skill2,1
student20,skill2,1
student20,skill3,1
student20,skill3,1
student20,skill3,0
student20,skill3,1
student20,skill3,0
student20,skill3,0
student20,skill3,1
student20,skill3,1
student20,skill3,1
student20,skill3,0
student20,skill4,1
student20,skill4,1
student20,skill4,1
student20,skill4,1
student20,skill4,1
student20,skill4,1
student20,skill4,1
student20,skill4,1
student20,skill4,1
student20,skill4,1
student20,skill5,0
student20,skill5,1
student20,skill5,0
student20,skill5,1
student20,skill5,1
student20,skill5,1
student20,skill5,1
student20,skill5,1
student20,skill5,1
student20,skill5,1
student21,skill1,0
student21,skill1,1
student21,skill1,1
student21,skill1,0
student21,skill1,1
student21,skill1,1
student21,skill1,1
student21,skill1,1
student21,skill1,1
student21,skill1,0
student21,skill2,1
student21,skill2,0
student21,skill2,1
student21,skill2,0
student21,skill2,1
student21,skill2,0
student21,skill2,1
student21,skill2,1
student21,skill2,1
student21,skill2,0
student21,skill3,0
student21,skill3,1
student21,skill3,1
student21,skill3,1
student21,skill3,1
student21,skill3,0
student21,skill3,1
student21,skill3,1
student21,skill3,1
student21,skill3,1
student21,skill4,1
student21,skill4,0
student21,skill4,0
student21,skill4,1
student21,skill4,1
student21,skill4,1
student21,skill4,1
student21,skill4,1
student21,skill4,0
student21,skill4,1
student21,skill5,0
student21,skill5,0
student21,skill5,0
student21,skill5,1
student21,skill5,1
student21,skill5,1
student21,skill5,1
student21,skill5,1
student21,skill5,1
student21,skill5,1
student22,skill1,1
student22,skill1,1
student22,skill1,0
student22,skill1,1
student22,skill1,0
student22,skill1,1
student22,skill1,1
student22,skill1,1
student22,skill1,1
student22,skill1,1
student22,skill2,1
student22,skill2,1
student22,skill2,1
student22,skill2,0
student22,skill2,1
student22,skill2,0
student22,skill2,1
student22,skill2,1
student22,skill2,1
student22,skill2,1
student22,skill3,0
student22,skill3,1
student22,skill3,1
student22,skill3,0
student22,skill3,1
student22,skill3,1
student22,skill3,0
student22,skill3,1
student22,skill3,1
student22,skill3,1
student22,skill4,1
student22,skill4,0
student22,skill4,0
student22,skill4,1
student22,skill4,1
student22,skill4,1
student22,skill4,1
student22,skill4,1
student22,skill4,1
student22,skill4,0
student22,skill5,0
student22,skill5,0
student22,skill5,0
student22,skill5,1
student22,skill5,1
student22,skill5,1
student22,skill5,1
student22,skill5,1
student22,skill5,1
student22,skill5,1
student23,skill1,1
student23,skill1,1
student23,skill1,1
student23,skill1,1
student23,skill1,1
student23,skill1,0
student23,skill1,1
student23,skill1,1
student23,skill1,0
student23,skill1,0
student23,skill2,0
student23,skill2,1
student23,skill2,0
student23,skill2,1
student23,skill2,1
student23,skill2,1
student23,skill2,1
student23,skill2,1
student23,skill2,1
student23,skill2,1
student23,skill3,0
student23,skill3,0
student23,skill3,1
student23,skill3,0
student23,skill3,1
student23,skill3,0
student23,skill3,0
student23,skill3,1
student23,skill3,1
student23,skill3,1
student23,skill4,1
student23,skill4,1
student23,skill4,0
student23,skill4,1
student23,skill4,1
student23,skill4,0
student23,skill4,1
student23,skill4,0
student23,skill4,1
student23,skill4,1
student23,skill5,1
student23,skill5,0
student23,skill5,0
student23,skill5,0
student23,skill5,1
student23,skill5,1
student23,skill5,1
student23,skill5,1
student23,skill5,1
student23,skill5,1
student24,skill1,1
student24,skill1,0
student24,skill1,1
student24,skill1,1
student24,skill1,1
student24,skill1,1
student24,skill1,0
student24,skill1,1
student24,skill1,1
student24,skill1,1
student24,skill2,1
student24,skill2,1
student24,skill2,1
student24,skill2,1
student24,skill2,1
student24,skill2,0
student24,skill2,1
student24,skill2,1
student24,skill2,1
student24,skill2,1
student24,skill3,1
student24,skill3,0
student24,skill3,0
student24,skill3,1
student24,skill3,1
student24,skill3,1
student24,skill3,1
student24,skill3,1
student24,skill3,1
student24,skill3,1
student24,skill4,0
student24,skill4,1
student24,skill4,0
student24,skill4,1
student24,skill4,1
student24,skill4,0
student24,skill4,1
student24,skill4,1
student24,skill4,1
student24,skill4,1
student24,skill5,0
student24,skill5,1
student24,skill5,0
student24,skill5,1
student24,skill5,1
student24,skill5,1
student24,skill5,1
student24,skill5,1
student24,skill5,1
student24,skill5,1
student25,skill1,1
student25,skill1,1
student25,skill1,1
student25,skill1,0
student25,skill1,1
student25,skill1,0
student25,skill1,0
student25,skill1,1
student25,skill1,1
student25,skill1,1
student25,skill2,0
student25,skill2,1
student25,skill2,1
student25,skill2,1
student25,skill2,1
student25,skill2,1
student25,skill2,1
student25,skill2,1
student25,skill2,1
student25,skill2,1
student25,skill3,1
student25,skill3,1
student25,skill3,1
student25,skill3,1
student25,skill3,1
student25,skill3,1
student25,skill3,1
student25,skill3,1
student25,skill3,1
student25,skill3,1
student25,skill4,1
student25,skill4,0
student25,skill4,1
student25,skill4,1
student25,skill4,1
student25,skill4,1
student25,skill4,1
student25,skill4,0
student25,skill4,1
student25,skill4,1
student25,skill5,0
student25,skill5,0
student25,skill5,1
student25,skill5,1
student25,skill5,1
student25,skill5,0
student25,skill5,1
student25,skill5,1
student25,skill5,1
student25,skill5,1
student26,skill1,0
student26,skill1,0
student26,skill1,1
student26,skill1,1
student26,skill1,1
student26,skill1,1
student26,skill1,1
student26,skill1,1
student26,skill1,1
student26,skill1,1
student26,skill2,0
student26,skill2,1
student26,skill2,1
student26,skill2,1
student26,skill2,0
student26,skill2,1
student26,skill2,0
student26,skill2,1
student26,skill2,1
student26,skill2,1
student26,skill3,1
student26,skill3,1
student26,skill3,0
student26,skill3,0
student26,skill3,1
student26,skill3,1
student26,skill3,1
student26,skill3,1
student26,skill3,1
student26,skill3,1
student26,skill4,1
student26,skill4,1
student26,skill4,1
student26,skill4,1
student26,skill4,1
student26,skill4,1
student26,skill4,0
student26,skill4,1
student26,skill4,1
student26,skill4,1
student26,skill5,0
student26,skill5,0
student26,skill5,1
student26,skill5,0
student26,skill5,0
student26,skill5,1
student26,skill5,1
student26,skill5,1
student26,skill5,1
student26,skill5,1
student27,skill1,1
student27,skill1,0
student27,skill1,0
student27,skill1,1
student27,skill1,1
student27,skill1,1
student27,skill1,1
student27,skill1,1
student27,skill1,1
student27,skill1,1
student27,skill2,0
student27,skill2,0
student27,skill2,1
student27,skill2,0
student27,skill2,1
student27,skill2,0
student27,skill2,1
student27,skill2,1
student27,skill2,1
student27,skill2,1
student27,skill3,1
student27,skill3,1
student27,skill3,1
student27,skill3,1
student27,skill3,1
student27,skill3,1
student27,skill3,1
student27,skill3,1
student27,skill3,1
student27,skill3,1
student27,skill4,0
student27,skill4,1
student27,skill4,0
student27,skill4,0
student27,skill4,1
student27,skill4,1
student27,skill4,1
student27,skill4,1
student27,skill4,1
student27,skill4,1
student27,skill5,1
student27,skill5,1
student27,skill5,1
student27,skill5,1
student27,skill5,1
student27,skill5,1
student27,skill5,0
student27,skill5,1
student27,skill5,1
student27,skill5,1
student28,skill1,0
student28,skill1,0
student28,skill1,1
student28,skill1,1
student28,skill1,0
student28,skill1,1
student28,skill1,0
student28,skill1,1
student28,skill1,1
student28,skill1,1
student28,skill2,0
student28,skill2,0
student28,skill2,1
student28,skill2,1
student28,skill2,1
student28,skill2,1
student28,skill2,1
student28,skill2,1
student28,skill2,1
student28,skill2,1
student28,skill3,1
student28,skill3,1
student28,skill3,0
student28,skill3,0
student28,skill3,1
student28,skill3,1
student28,skill3,1
student28,skill3,1
student28,skill3,1
student28,skill3,1
student28,skill4,1
student28,skill4,0
student28,skill4,0
student28,skill4,1
student28,skill4,0
student28,skill4,0
student28,skill4,1
student28,skill4,1
student28,skill4,1
student28,skill4,1
student28,skill5,1
student28,skill5,1
student28,skill5,0
student28,skill5,1
student28,skill5,1
student28,skill5,0
student28,skill5,1
student28,skill5,1
student28,skill5,1
student28,skill5,1
student29,skill1,1
student29,skill1,1
student29,skill1,1
student29,skill1,0
student29,skill1,1
student29,skill1,0
student29,skill1,1
student29,skill1,1
student29,skill1,1
student29,skill1,1
student29,skill2,0
student29,skill2,0
student29,skill2,1
student29,skill2,1
student29,skill2,1
student29,skill2,1
student29,skill2,1
student29,skill2,0
student29,skill2,1
student29,skill2,1
student29,skill3,1
student29,skill3,0
student29,skill3,0
student29,skill3,1
student29,skill3,1
student29,skill3,1
student29,skill3,1
student29,skill3,1
student29,skill3,1
student29,skill3,1
student29,skill4,1
student29,skill4,1
student29,skill4,1
student29,skill4,1
student29,skill4,1
student29,skill4,1
student29,skill4,1
student29,skill4,1
student29,skill4,1
student29,skill4,1
student29,skill5,1
student29,skill5,1
student29,skill5,0
student29,skill5,1
student29,skill5,1
student29,skill5,1
student29,skill5,1
student29,skill5,1
student29,skill5,1
student29,skill5,1
student30,skill1,1
student30,skill1,0
student30,skill1,1
student30,skill1,1
student30,skill1,1
student30,skill1,1
student30,skill1,1
student30,skill1,1
student30,skill1,1
student30,skill1,1
student30,skill2,1
student30,skill2,1
student30,skill2,1
student30,skill2,1
student30,skill2,1
student30,skill2,0
student30,skill2,1
student30,skill2,1
student30,skill2,1
student30,skill2,1
student30,skill3,1
student30,skill3,1
student30,skill3,1
student30,skill3,0
student30,skill3,1
student30,skill3,1
student30,skill3,1
student30,skill3,1
student30,skill3,1
student30,skill3,1
student30,skill4,0
student30,skill4,1
student30,skill4,1
student30,skill4,1
student30,skill4,1
student30,skill4,1
student30,skill4,1
student30,skill4,0
student30,skill4,1
student30,skill4,1
student30,skill5,0
student30,skill5,1
student30,skill5,1
student30,skill5,1
student30,skill5,1
student30,skill5,1
student30,skill5,1
student30,skill5,1
student30,skill5,1
student30,skill5,0
student31,skill1,1
student31,skill1,0
student31,skill1,0
student31,skill1,1
student31,skill1,1
student31,skill1,1
student31,skill1,1
student31,skill1,0
student31,skill1,1
student31,skill1,1
student31,skill2,1
student31,skill2,1
student31,skill2,1
student31,skill2,1
student31,skill2,1
student31,skill2,1
student31,skill2,1
student31,skill2,1
student31,skill2,1
student31,skill2,1
student31,skill3,1
student31,skill3,0
student31,skill3,0
student31,skill3,1
student31,skill3,0
student31,skill3,1
student31,skill3,1
student31,skill3,1
student31,skill3,1
student31,skill3,1
student31,skill4,1
student31,skill4,1
student31,skill4,0
student31,skill4,1
student31,skill4,1
student31,skill4,1
student31,skill4,1
student31,skill4,1
student31,skill4,1
student31,skill4,1
student31,skill5,1
student31,skill5,0
student31,skill5,1
student31,skill5,1
student31,skill5,0
student31,skill5,0
student31,skill5,1
student31,skill5,1
student31,skill5,1
student31,skill5,1
student32,skill1,1
student32,skill1,1
